image,class,risk,crop,xtl,ytl,xbr,ybr
V006_77_1_06_03_03_12_2_2472q_20200917_2.jpg,1,2,3,1723,431,2050,827
V006_77_0_00_03_03_12_0_c14_20201130_0003_S01_2.jpg,0,0,3,150,1266,1780,2895
V006_77_0_00_06_03_13_0_c17_20210107_0134_S01_1.jpg,0,0,6,279,143,3377,2496
V006_77_1_12_06_03_13_3_6022w_20201103_5.jpg,1,3,6,364,624,3116,2732
V006_77_1_17_10_03_13_1_8451r_20201109_69.JPG,1,1,10,1096,0,4032,2298
V006_77_0_00_10_03_12_0_b09_20201222_1146_S01_1.jpg,0,0,10,120,1436,1535,2951
V006_77_0_00_03_03_12_0_c08_20201216_0016_S01_1.jpg,0,0,3,15,862,2198,3390
V006_77_0_00_03_03_12_0_c16_20201222_0010_S01_1.JPG,0,0,3,40,770,3014,3895
V006_77_0_00_04_03_13_0_c37_20201208_0070_S01_1.jpg,0,0,4,620,260,4264,3248
V006_77_1_12_06_03_13_2_7188w_20201110_4.jpg,1,2,6,243,519,3731,2811
V006_77_0_00_03_03_12_0_c15_20201217_0007_S01_1.jpg,0,0,3,0,803,1816,3065
V006_77_0_00_03_03_12_0_c17_20201203_0069_S01_1.jpg,0,0,3,593,137,3023,2934
V006_77_0_00_01_03_13_0_c05_20201126_0626_S01_1.JPG,0,0,1,660,159,2765,3267
V006_77_1_12_06_03_13_2_7188w_20201130_2.jpg,1,2,6,1322,39,4022,2983
V006_77_1_06_03_03_12_3_9316y_20201126_41.jpg,1,3,3,1466,209,3803,2320
V006_77_1_12_06_03_13_2_7188w_20201130_9.jpg,1,2,6,0,329,4025,2659
V006_77_0_00_04_03_12_0_a03_20201022_0089_S01_1.jpg,0,0,4,358,319,1813,2433
V006_77_0_00_01_03_13_0_c09_20201204_0234_S01_1.jpg,0,0,1,624,845,2525,3325
V006_77_0_00_04_03_13_0_c17_20201112_0009_S01_1.jpg,0,0,4,913,224,2625,2042
V006_77_1_08_04_03_12_1_3742w_20201120_17.jpg,1,1,4,1170,26,4021,1873
V006_77_1_06_03_03_12_2_5740t_20201013_9.jpg,1,2,3,726,247,3287,2708
V006_77_0_00_06_03_13_0_c38_20201207_0125_S01_1.JPG,0,0,6,837,452,2202,2923
V006_77_0_00_04_03_13_0_c37_20201208_0053_S01_1.jpg,0,0,4,21,754,3276,4080
V006_77_0_00_06_03_13_0_c15_20210108_0142_S01_1.jpg,0,0,6,0,649,1816,3538
V006_77_0_00_10_03_12_0_c15_20201231_0017_S01_1.jpg,0,0,10,142,1454,1560,2979
V006_77_0_00_04_03_13_0_a03_20201029_0092_S01_1.jpg,0,0,4,1728,350,3968,2512
V006_77_0_00_03_03_12_0_c17_20201209_0046_S01_1.jpg,0,0,3,698,192,3163,2809
V006_77_1_12_06_03_13_2_0254w_20201012_1.jpg,1,2,6,779,166,3393,2895
V006_77_1_06_03_03_12_3_7852w_20201124_56.jpg,1,3,3,20,6,4626,2303
V006_77_0_00_04_03_13_0_c36_20201208_0024_S01_1.jpg,0,0,4,438,901,2868,3505
V006_77_1_12_06_03_13_2_9763w_20201110_7.jpg,1,2,6,384,122,2964,2442
V006_77_0_00_04_03_12_0_a03_20201109_0048_S01_1.jpg,0,0,4,1270,585,2900,2329
V006_77_1_06_03_03_12_2_0325w_20201120_87.jpg,1,2,3,0,0,4032,3024
V006_77_1_12_06_03_13_3_9763w_20201130_21.jpg,1,3,6,581,537,3541,2682
V006_77_0_00_06_03_13_0_c17_20210104_0155_S01_1.jpg,0,0,6,357,611,2618,3248
V006_77_1_06_03_03_12_1_9316y_20201014_10.jpg,1,1,3,2362,985,2810,1435
V006_77_1_08_04_03_13_2_3321w_20201203_73.jpg,1,2,4,1882,398,3614,1908
V006_77_0_00_06_03_13_0_c14_20210108_0047_S01_1.jpg,0,0,6,223,1336,1674,2563
V006_77_1_06_03_03_12_2_4580t_20200922_8.jpg,1,2,3,1876,715,2612,1563
V006_77_0_00_06_03_13_0_c05_20201113_0240_S01_1.JPG,0,0,6,697,231,3717,2841
V006_77_0_00_06_03_13_0_c17_20210107_0137_S01_1.jpg,0,0,6,297,289,2928,3436
V006_77_1_12_06_03_13_1_6022w_20201130_25.jpg,1,1,6,340,172,4016,2480
V006_77_0_00_06_03_13_0_c39_20201130_0002_S01_1.jpg,0,0,6,1048,562,2566,1630
V006_77_1_06_03_03_12_3_4535e_20201130_73.jpg,1,3,3,1290,6,3793,2320
V006_77_1_06_03_03_12_3_9248q_20201130_42.jpg,1,3,3,227,0,4360,2320
V006_77_1_06_03_03_11_1_5645r_20201103_3.jpg,1,1,3,2091,507,2926,1293
V006_77_0_00_01_03_13_0_c05_20201210_0474_S01_1.JPG,0,0,1,255,478,2880,3351
V006_77_1_12_06_03_13_2_8206w_20201130_13.jpg,1,2,6,385,4,4025,3024
V006_77_1_12_06_03_13_2_5707w_20201130_24.jpg,1,2,6,426,384,4006,2730
V006_77_1_06_03_03_12_2_5740t_20201020_11.jpg,1,2,3,177,4,3772,3024
V006_77_1_06_03_03_12_3_9702t_20201127_44.jpg,1,3,3,425,29,3565,2229
V006_77_0_00_06_03_13_0_c14_20210107_0106_S01_1.jpg,0,0,6,177,1301,1617,3104
V006_77_1_06_03_03_12_3_9248q_20201130_43.jpg,1,3,3,232,0,4256,2320
V006_77_0_00_03_03_12_0_c17_20201203_0039_S01_1.jpg,0,0,3,554,92,3134,2856
V006_77_0_00_06_03_13_0_c14_20210106_0016_S01_1.jpg,0,0,6,262,1385,1563,3481
V006_77_1_12_06_03_13_2_9763w_20201110_8.jpg,1,2,6,0,0,3809,2567
V006_77_1_06_03_03_12_1_3704b_20201012_22.jpg,1,1,3,1068,536,3040,2548
V006_77_0_00_10_03_11_0_b09_20201210_0494_S01_1.jpg,0,0,10,255,1488,1747,3156
V006_77_1_17_10_03_13_1_8451r_20201019_31.jpg,1,1,10,116,700,2764,2740
V006_77_1_08_04_03_13_3_3108w_20201204_100.jpg,1,3,4,640,300,1518,1354
V006_77_0_00_06_03_13_0_b11_20201204_0043_S01_1.jpg,0,0,6,315,450,2584,2044
V006_77_0_00_03_03_12_0_c11_20201216_0048_S01_1.jpg,0,0,3,457,1235,3005,3585
V006_77_1_08_04_03_13_1_2653w_20201118_8.jpg,1,1,4,33,17,3928,1897
V006_77_1_02_01_03_13_3_6835q_20201126_154.jpg,1,3,1,59,200,672,895
V006_77_1_08_04_03_12_1_3742w_20201210_145.jpg,1,1,4,1052,142,3992,1906
V006_77_0_00_04_03_13_0_c15_20201112_0022_S01_1.jpg,0,0,4,200,141,556,396
V006_77_1_17_10_03_13_2_6309r_20200922_5.JPG,1,2,10,1128,508,3832,2956
V006_77_0_00_06_03_12_0_c17_20201223_0009_S01_1.jpg,0,0,6,520,461,2569,3280
V006_77_0_00_04_03_13_0_c36_20201208_0027_S01_1.jpg,0,0,4,561,1098,2761,3393
V006_77_1_02_01_03_13_2_6835q_20201019_50.jpg,1,2,1,87,115,483,591
V006_77_0_00_01_03_13_0_c05_20201210_0298_S01_1.JPG,0,0,1,227,366,2672,3661
V006_77_1_12_06_03_13_1_4620w_20200917_7.jpg,1,1,6,0,0,3641,2547
V006_77_0_00_04_03_12_0_a06_20201027_0044_S01_1.jpg,0,0,4,254,426,2905,2793
V006_77_0_00_10_03_13_0_b08_20201027_0036_S01_1.jpg,0,0,10,1344,525,3284,2640
V006_77_1_06_03_03_12_3_3704b_20200922_7.jpg,1,3,3,684,476,2988,2840
V006_77_1_06_03_03_12_3_4005e_20201125_41.jpg,1,3,3,488,172,3248,2868
V006_77_1_17_10_03_13_2_8451r_20201130_109.jpg,1,2,10,548,536,1304,1368
V006_77_1_06_03_03_12_3_8083y_20201127_41.jpg,1,3,3,1403,0,3504,2320
V006_77_0_00_03_03_12_0_c17_20201209_0037_S01_1.jpg,0,0,3,886,83,3612,2863
V006_77_0_00_06_03_13_0_c17_20210104_0085_S01_1.jpg,0,0,6,412,621,2235,3392
V006_77_1_17_10_03_13_3_6309r_20201026_39.JPG,1,3,10,1096,972,3336,2536
V006_77_0_00_10_03_12_0_c34_20201222_0472_S01_1.JPG,0,0,10,446,939,2572,3198
V006_77_1_12_06_03_13_1_9763w_20201116_4.jpg,1,1,6,0,132,3724,2577
V006_77_1_06_03_03_12_3_9248q_20201124_35.jpg,1,3,3,1148,0,3664,2320
V006_77_1_02_01_03_13_2_6835q_20201002_8.jpg,1,2,1,13,125,574,894
V006_77_0_00_10_03_11_0_c34_20201209_0041_S01_1.JPG,0,0,10,531,862,2805,3052
V006_77_0_00_04_03_12_0_a03_20201022_0353_S01_1.JPG,0,0,4,422,89,3210,2901
V006_77_0_00_04_03_12_0_b02_20201030_0217_S01_1.jpg,0,0,4,1477,652,2701,1748
V006_77_0_00_06_03_11_0_c16_20201216_S01_10021.JPG,0,0,6,585,1182,2653,3680
V006_77_1_02_01_03_13_1_0823b_20201008_21.jpg,1,1,1,175,191,2261,2615
V006_77_1_06_03_03_12_3_7852w_20201130_62.jpg,1,3,3,757,0,3530,2320
V006_77_0_00_04_03_13_0_c14_20201030_0007_S01_1.jpg,0,0,4,560,69,949,311
V006_77_1_08_04_03_13_1_1886w_20201203_64.jpg,1,1,4,908,230,1833,1251
V006_77_0_00_10_03_11_0_c37_20201209_0161_S01_1.jpg,0,0,10,1228,596,4253,3246
V006_77_1_08_04_03_12_2_3742w_20201204_97.jpg,1,2,4,575,450,3284,2951
V006_77_1_02_01_03_13_2_6835q_20201002_17.jpg,1,2,1,111,325,519,853
V006_77_0_00_01_03_13_0_c09_20201204_0718_S01_1.jpg,0,0,1,536,835,2201,2570
V006_77_1_02_01_03_13_1_0823b_20201012_32.jpg,1,1,1,162,150,609,813
V006_77_0_00_04_03_13_0_c35_20201208_0036_S01_1.JPG,0,0,4,248,550,2739,3170
V006_77_1_02_01_03_13_2_6835q_20201002_6.jpg,1,2,1,101,162,620,585
V006_77_0_00_01_03_13_0_c04_20201209_0562_S01_1.JPG,0,0,1,130,293,2635,2626
V006_77_1_08_04_03_13_1_2653w_20201204_103.jpg,1,1,4,2334,69,3479,1380
V006_77_0_00_06_03_13_0_c41_20201202_0076_S01_1.jpg,0,0,6,1553,611,3998,2312
V006_77_0_00_06_03_11_0_c17_20201221_0022_S01_1.jpg,0,0,6,478,420,3352,2445
V006_77_0_00_01_03_13_0_c05_20201204_0143_S01_1.JPG,0,0,1,570,846,3368,2090
V006_77_0_00_04_03_13_0_c18_20201208_0075_S01_1.JPG,0,0,4,378,703,2872,3209
V006_77_0_00_10_03_11_0_c34_20201209_0781_S01_1.JPG,0,0,10,335,641,2586,2897
V006_77_0_00_06_03_13_0_c14_20210106_0103_S01_1.jpg,0,0,6,257,1396,1503,3034
V006_77_1_08_04_03_13_1_6135w_20201207_121.jpg,1,1,4,944,28,3407,1770
V006_77_0_00_03_03_12_0_c17_20201209_0012_S01_1.jpg,0,0,3,463,218,3298,2964
V006_77_1_12_06_03_13_2_7188w_20201130_22.jpg,1,2,6,506,135,3910,2587
V006_77_1_08_04_03_13_2_2653w_20201202_50.jpg,1,2,4,520,392,1680,1270
V006_77_0_00_06_03_13_0_c38_20201207_0011_S01_1.JPG,0,0,6,692,77,3024,2875
V006_77_1_06_03_03_12_3_9248q_20201113_28.jpg,1,3,3,469,162,3452,2714
V006_77_1_08_04_03_13_2_1886w_20201130_47.jpg,1,2,4,881,252,1363,596
V006_77_0_00_04_03_12_0_c25_20201207_0203_S01_1.jpg,0,0,4,240,498,2963,3548
V006_77_0_00_01_03_13_0_c09_20201209_0525_S01_1.jpg,0,0,1,790,932,2261,3289
V006_77_0_00_03_03_12_0_c15_20201217_0000_S01_1.jpg,0,0,3,0,857,1816,3189
V006_77_0_00_04_03_13_0_b02_20201207_0022_S01_1.jpg,0,0,4,208,524,3024,3212
V006_77_0_00_04_03_12_0_c25_20201207_0169_S01_1.jpg,0,0,4,417,659,2755,3603
V006_77_0_00_10_03_12_0_b09_20201222_1142_S01_1.jpg,0,0,10,497,1386,1512,2638
V006_77_0_00_10_03_12_0_c36_20201224_0963_S01_1.jpg,0,0,10,236,852,2504,3140
V006_77_1_06_03_03_12_1_5360t_20201027_17.jpg,1,1,3,2033,568,2617,1128
V006_77_0_00_06_03_13_0_c17_20210111_0028_S01_1.jpg,0,0,6,486,642,2427,3724
V006_77_1_06_03_03_12_1_4580t_20200922_12.jpg,1,1,3,1591,399,3026,1989
V006_77_1_02_01_03_13_2_0823b_20201022_64.jpg,1,2,1,288,256,524,686
V006_77_1_08_04_03_13_1_2653w_20201204_80.jpg,1,1,4,770,686,4032,2628
V006_77_0_00_10_03_12_0_c37_20201223_0241_S01_1.jpg,0,0,10,747,401,4281,3384
V006_77_1_06_03_03_12_2_3704b_20201105_53.jpg,1,2,3,1252,820,2748,2432
V006_77_0_00_10_03_12_0_c34_20201222_0618_S01_1.JPG,0,0,10,555,208,3124,2699
V006_77_1_06_03_03_11_1_9702t_20201102_19.jpg,1,1,3,2444,1768,3328,2688
V006_77_0_00_03_03_12_0_c17_20201203_0017_S01_1.jpg,0,0,3,761,43,3436,2841
V006_77_0_00_06_03_13_0_c17_20210107_0153_S01_1.jpg,0,0,6,293,374,2575,3360
V006_77_1_02_01_03_13_1_7497r_20201008_21.jpg,1,1,1,1,520,732,954
V006_77_1_02_01_03_13_2_6835q_20201012_28.jpg,1,2,1,105,212,555,862
V006_77_1_12_06_03_13_3_9763w_20201130_16.jpg,1,3,6,91,37,4032,2862
V006_77_0_00_04_03_13_0_c37_20201208_0323_S01_1.jpg,0,0,4,102,234,4161,3426
V006_77_1_12_06_03_13_1_4620w_20200917_8.jpg,1,1,6,45,0,3642,3024
V006_77_1_06_03_03_12_3_1048y_20201130_40.jpg,1,3,3,1086,81,3767,2158
V006_77_0_00_01_03_13_0_c05_20201202_0441_S01_1.JPG,0,0,1,387,398,2595,3226
V006_77_1_12_06_03_13_2_4360w_20201110_1.jpg,1,2,6,124,606,3494,2850
V006_77_1_02_01_03_13_1_6835q_20201126_170.jpg,1,1,1,38,80,647,820
V006_77_0_00_04_03_13_0_c34_20201208_0257_S01_1.JPG,0,0,4,289,585,2701,3215
V006_77_0_00_03_03_12_0_c14_20201130_0002_S01_1.jpg,0,0,3,77,1067,1716,2971
V006_77_0_00_10_03_13_0_c34_20201027_0130_S01_1.JPG,0,0,10,1006,257,3626,2847
V006_77_1_12_06_03_13_1_6022w_20201005_3.jpg,1,1,6,380,480,3784,2860
V006_77_0_00_03_03_12_0_c15_20201203_0019_S01_1.jpg,0,0,3,0,654,1816,2802
V006_77_1_17_10_03_13_1_4832r_20201102_59.JPG,1,1,10,0,107,3024,3024
V006_77_1_06_03_03_12_3_8083y_20201113_31.jpg,1,3,3,1406,742,2828,2084
V006_77_0_00_04_03_13_0_b06_20201111_0013_S01_1.jpg,0,0,4,820,196,3272,2094
V006_77_0_00_01_03_13_0_c10_20201209_0622_S01_1.jpg,0,0,1,515,749,2706,3060
V006_77_0_00_10_03_12_0_c37_20201223_0111_S01_1.jpg,0,0,10,959,34,3727,3218
V006_77_0_00_04_03_12_0_c24_20201208_0006_S01_1.JPG,0,0,4,177,313,2425,2755
V006_77_0_00_01_03_13_0_c10_20201210_0669_S01_1.jpg,0,0,1,379,386,2536,3287
V006_77_0_00_06_03_13_0_c14_20210108_0190_S01_1.jpg,0,0,6,274,1095,1612,2594
V006_77_1_08_04_03_12_3_3321w_20201116_1.jpg,1,3,4,774,697,960,852
V006_77_1_06_03_03_12_2_9248q_20201028_17.jpg,1,2,3,826,952,2592,2832
V006_77_0_00_03_03_12_0_c07_20201216_0032_S01_1.JPG,0,0,3,212,796,2852,3601
V006_77_1_08_04_03_13_1_2653w_20201204_87.jpg,1,1,4,8,960,3264,3012
V006_77_1_12_06_03_13_3_8206w_20201110_5.jpg,1,3,6,9,89,3024,3007
V006_77_0_00_03_03_12_0_c07_20201222_0014_S01_1.JPG,0,0,3,210,878,2783,3343
V006_77_0_00_03_03_12_0_c11_20201216_0087_S01_1.jpg,0,0,3,40,481,2590,3264
V006_77_0_00_03_03_12_0_c11_20201216_0030_S01_1.jpg,0,0,3,252,549,2661,3484
V006_77_0_00_04_03_13_0_b07_20201111_0015_S01_1.jpg,0,0,4,65,97,1509,1202
V006_77_1_08_04_03_13_2_2653w_20201207_107.jpg,1,2,4,755,0,3363,1907
V006_77_1_12_06_03_13_1_9763w_20201110_3.jpg,1,1,6,0,0,3059,2687
V006_77_1_08_04_03_12_3_3742w_20201204_98.jpg,1,3,4,854,641,1682,1901
V006_77_0_00_01_03_13_0_c03_20201210_0634_S01_1.jpg,0,0,1,153,618,2004,3299
V006_77_0_00_01_03_13_0_c05_20201125_0710_S01_1.JPG,0,0,1,575,504,2414,3458
V006_77_1_02_01_03_13_1_0823b_20201002_16.jpg,1,1,1,803,395,2545,3023
V006_77_0_00_03_03_11_0_c16_20201119_0014_S01_1.JPG,0,0,3,59,967,2887,3747
V006_77_0_00_01_03_13_0_c05_20201126_0664_S01_1.JPG,0,0,1,224,158,2530,3836
V006_77_1_06_03_03_12_2_4131q_20201113_31.jpg,1,2,3,1174,131,3834,2839
V006_77_1_08_04_03_12_1_3742w_20201204_92.jpg,1,1,4,78,207,1753,1522
V006_77_0_00_01_03_13_0_c04_20201209_0297_S01_1.JPG,0,0,1,524,90,2596,2838
V006_77_1_12_06_03_13_2_0254w_20201019_5.jpg,1,2,6,0,646,2570,2420
V006_77_1_06_03_03_12_3_4535e_20201120_63.jpg,1,3,3,1070,3,3740,2320
V006_77_1_06_03_03_12_1_2599r_20201019_14.jpg,1,1,3,1173,1048,1936,1908
V006_77_0_00_03_03_12_0_c15_20201217_0011_S01_1.jpg,0,0,3,0,942,1816,3261
V006_77_0_00_10_03_12_0_c37_20201223_0453_S01_1.jpg,0,0,10,122,808,3271,4129
V006_77_1_02_01_03_13_1_0755t_20201119_114.jpg,1,1,1,297,687,2531,2040
V006_77_1_17_10_03_13_3_9928r_20201102_61.JPG,1,3,10,980,1276,3024,3024
V006_77_0_00_03_03_12_0_c16_20201130_0044_S01_1.JPG,0,0,3,0,791,3024,3705
V006_77_1_06_03_03_12_2_5740t_20201006_7.jpg,1,2,3,377,0,3646,2915
V006_77_0_00_10_03_13_0_b09_20201027_0186_S01_1.jpg,0,0,10,1306,147,2831,1612
V006_77_0_00_03_03_12_0_c16_20201203_0024_S01_1.JPG,0,0,3,95,856,2842,3835
V006_77_1_12_06_03_13_2_6022w_20201005_1.jpg,1,2,6,0,0,3200,3024
V006_77_1_02_01_03_13_1_6835q_20201002_1.jpg,1,1,1,64,130,523,787
V006_77_0_00_10_03_11_0_c11_20201223_0001_S01_1.jpg,0,0,10,391,713,2621,3153
V006_77_0_00_03_03_12_0_c17_20201217_0027_S01_1.jpg,0,0,3,524,53,3005,2651
V006_77_1_12_06_03_13_3_6022w_20200917_10.jpg,1,3,6,1664,0,4032,2444
V006_77_1_06_03_03_12_3_2472q_20201120_35.jpg,1,3,3,1199,43,3630,2320
V006_77_1_17_10_03_13_2_9928r_20201130_124.jpg,1,2,10,608,424,3024,2604
V006_77_0_00_10_03_11_0_b08_20201210_0284_S01_1.jpg,0,0,10,237,619,1654,2086
V006_77_0_00_04_03_13_0_c16_20201102_0030_S01_1.JPG,0,0,4,178,409,2125,1876
V006_77_0_00_06_03_13_0_c15_20210108_0224_S01_1.jpg,0,0,6,0,7,1816,3625
V006_77_0_00_04_03_13_0_c37_20201208_0312_S01_1.jpg,0,0,4,405,290,4380,3191
V006_77_1_02_01_03_13_2_6835q_20201012_30.jpg,1,2,1,15,6,590,943
V006_77_0_00_10_03_12_0_c19_20201221_0000_S01_1.jpg,0,0,10,589,1286,2637,3245
V006_77_1_06_03_03_12_2_5740t_20201027_16.jpg,1,2,3,37,0,3795,2947
V006_77_0_00_10_03_12_0_c22_20201222_0048_S01_1.jpg,0,0,10,836,1738,2003,3107
V006_77_0_00_01_03_13_0_c03_20201209_0251_S01_1.jpg,0,0,1,628,1266,1655,2904
V006_77_0_00_10_03_12_0_b08_20201222_0697_S01_1.jpg,0,0,10,562,1337,1752,2402
V006_77_0_00_03_03_12_0_c16_20201203_0026_S01_1.JPG,0,0,3,26,891,2977,3975
V006_77_1_08_04_03_13_2_3321w_20201204_85.jpg,1,2,4,496,1016,2588,2612
V006_77_1_12_06_03_13_1_8206w_20201130_28.jpg,1,1,6,445,449,4030,2812
V006_77_0_00_06_03_13_0_c14_20210108_0022_S01_1.jpg,0,0,6,36,1142,1605,2833
V006_77_0_00_06_03_13_0_b11_20201202_0052_S01_1.jpg,0,0,6,0,516,2227,3870
V006_77_0_00_06_03_13_0_c14_20210108_0206_S01_1.jpg,0,0,6,316,619,1610,2590
V006_77_1_06_03_03_12_1_5740t_20201113_30.jpg,1,1,3,186,0,3409,3024
V006_77_1_12_06_03_13_2_0254w_20201116_3.jpg,1,2,6,723,738,3523,2658
V006_77_1_17_10_03_13_3_9928r_20201026_45.jpg,1,3,10,1093,911,2896,2774
V006_77_1_02_01_03_13_1_6835q_20201008_18.jpg,1,1,1,0,83,625,780
V006_77_0_00_04_03_13_0_c24_20201210_0245_S01_1.JPG,0,0,4,216,266,2652,2937
V006_77_0_00_10_03_12_0_c34_20201222_0154_S01_1.JPG,0,0,10,926,382,2896,2622
V006_77_0_00_10_03_12_0_c18_20201221_0045_S01_1.JPG,0,0,10,429,1227,2142,2809
V006_77_0_00_06_03_13_0_b11_20201204_0035_S01_1.jpg,0,0,6,424,227,2831,1890
V006_77_0_00_06_03_13_0_c13_20201023_0075_S01_1.jpg,0,0,6,665,92,3712,2846
V006_77_1_02_01_03_13_2_6835q_20201029_64.jpg,1,2,1,94,278,516,699
V006_77_1_08_04_03_13_2_6135w_20201207_123.jpg,1,2,4,1411,278,3517,1904
V006_77_1_08_04_03_13_2_2653w_20201210_143.jpg,1,2,4,1370,0,4002,914
V006_77_1_06_03_03_12_3_8083y_20201123_36.jpg,1,3,3,1470,184,3408,2320
V006_77_1_02_01_03_13_2_6835q_20201126_165.jpg,1,2,1,100,272,518,695
V006_77_1_08_04_03_13_1_3248b_20201130_43.jpg,1,1,4,660,576,2276,2392
V006_77_1_06_03_03_12_1_3912e_20201013_2.jpg,1,1,3,1265,737,3097,2864
V006_77_1_02_01_03_13_2_6835q_20201112_92.jpg,1,2,1,126,212,557,850
V006_77_1_02_01_03_13_1_0755t_20201002_11.jpg,1,1,1,0,0,3024,3024
V006_77_1_12_06_03_13_2_0254w_20200917_3.jpg,1,2,6,797,538,3772,2484
V006_77_0_00_03_03_12_0_c15_20201217_0006_S01_1.jpg,0,0,3,0,1075,1816,3406
V006_77_0_00_01_03_13_0_c10_20201210_0102_S01_1.jpg,0,0,1,557,848,2539,2866
V006_77_1_02_01_03_13_1_6835q_20201126_142.jpg,1,1,1,0,3,821,955
V006_77_1_12_06_03_13_1_2679w_20200923_7.jpg,1,1,6,69,0,3397,2999
V006_77_0_00_04_03_13_0_c15_20201110_0026_S01_1.jpg,0,0,4,315,1,692,359
v006_77_0_00_01_03_13_0_c05_20201209_0132_S01_1.JPG,0,0,1,0,872,2722,2708
V006_77_1_12_06_03_13_1_0254w_20201123_8.jpg,1,1,6,0,120,3680,3024
V006_77_1_12_06_03_13_3_7188w_20201110_6.jpg,1,3,6,3,3,4027,3024
V006_77_0_00_10_03_12_0_c21_20201223_0140_S01_1.JPG,0,0,10,666,826,2472,2810
V006_77_1_12_06_03_13_1_7188w_20201130_5.jpg,1,1,6,754,539,3642,2751
V006_77_1_12_06_03_13_2_9763w_20201130_23.jpg,1,2,6,371,802,3651,2927
V006_77_1_02_01_03_13_3_6835q_20201105_82.jpg,1,3,1,9,150,504,900
V006_77_0_00_04_03_12_0_a03_20201022_0561_S01_1.JPG,0,0,4,1224,420,2964,2334
V006_77_0_00_10_03_12_0_c34_20201222_0282_S01_1.JPG,0,0,10,462,781,2796,3125
V006_77_1_02_01_03_13_3_6835q_20201022_52.jpg,1,3,1,141,227,543,807
V006_77_1_06_03_03_12_3_7852w_20201130_63.jpg,1,3,3,1352,0,3786,2320
V006_77_1_02_01_03_13_1_7497r_20201112_93.jpg,1,1,1,513,0,2531,3024
V006_77_1_06_03_03_12_2_2472q_20201127_40.jpg,1,2,3,310,4,4512,2313
V006_77_0_00_06_03_13_0_b11_20201202_0090_S01_1.jpg,0,0,6,107,892,1153,1971
V006_77_1_12_06_03_13_2_8206w_20201130_7.jpg,1,2,6,791,506,3906,2946
V006_77_0_00_10_03_11_0_c39_20201209_0519_S01_1.JPG,0,0,10,317,1208,2654,3532
V006_77_1_17_10_03_13_3_9928r_20201109_69.JPG,1,3,10,0,496,2900,3024
V006_77_0_00_04_03_13_0_c37_20201208_0060_S01_1.jpg,0,0,4,105,792,3302,4261
V006_77_1_12_06_03_13_3_4360w_20201127_7.jpg,1,3,6,333,7,4032,2922
V006_77_1_02_01_03_13_2_6835q_20201008_22.jpg,1,2,1,110,201,514,720
V006_77_1_06_03_03_12_3_9248q_20201124_34.jpg,1,3,3,669,140,3892,2767
V006_77_0_00_04_03_13_0_b06_20201111_0288_S01_1.jpg,0,0,4,1070,194,3152,1783
V006_77_1_02_01_03_13_2_6835q_20201126_130.jpg,1,2,1,117,215,2558,2935
V006_77_0_00_03_03_12_0_c07_20201216_0101_S01_1.JPG,0,0,3,118,488,2519,3467
V006_77_1_08_04_03_13_1_3108w_20201202_55.jpg,1,1,4,1420,1036,2948,2916
V006_77_0_00_01_03_13_0_c03_20201210_0345_S01_1.jpg,0,0,1,40,909,2057,3123
V006_77_0_00_01_03_13_0_c05_20201202_0066_S01_1.JPG,0,0,1,237,376,2742,3348
V006_77_0_00_04_03_12_0_a03_20201109_0003_S01_1.jpg,0,0,4,797,568,2597,2611
V006_77_0_00_04_03_12_0_b02_20201030_0154_S01_1.jpg,0,0,4,1335,851,2561,1909
V006_77_1_08_04_03_13_2_1886w_20201203_69.jpg,1,2,4,509,329,1995,1548
V006_77_1_12_06_03_13_3_7188w_20200923_5.jpg,1,3,6,227,15,3720,3018
V006_77_0_00_06_03_12_0_c15_20201223_0000_S01_3.jpg,0,0,6,133,1006,1813,3141
V006_77_1_08_04_03_13_2_3321w_20201127_34.jpg,1,2,4,1271,0,3497,1885
V006_77_0_00_03_03_12_0_c17_20201203_0051_S01_1.jpg,0,0,3,723,194,3109,2801
V006_77_0_00_03_03_12_0_c16_20201222_0013_S01_1.JPG,0,0,3,48,714,2896,4032
V006_77_1_06_03_03_12_1_3704b_20201126_99.jpg,1,1,3,40,56,3968,2492
V006_77_1_12_06_03_13_3_8206w_20201116_7.jpg,1,3,6,107,5,4020,2588
V006_77_0_00_06_03_13_0_c05_20201113_0200_S01_1.JPG,0,0,6,1129,384,3678,2656
V006_77_0_00_10_03_12_0_c36_20201224_0150_S01_1.jpg,0,0,10,1094,580,3132,2542
V006_77_0_00_10_03_11_0_b08_20201210_0117_S01_1.jpg,0,0,10,1695,77,3397,1606
V006_77_0_00_04_03_13_0_c15_20201030_0022_S01_1.jpg,0,0,4,259,19,614,385
V006_77_1_06_03_03_12_2_3704b_20201105_54.jpg,1,2,3,1160,628,3028,2476
V006_77_0_00_01_03_13_0_c04_20201210_0278_S01_1.JPG,0,0,1,237,69,2711,2831
V006_77_1_06_03_03_12_2_4131q_20201106_23.jpg,1,2,3,1645,2241,2320,2821
V006_77_1_06_03_03_12_2_3704b_20201126_92.jpg,1,2,3,710,1042,3611,2861
V006_77_0_00_01_03_13_0_c04_20201209_0485_S01_1.JPG,0,0,1,460,293,2652,2697
V006_77_1_08_04_03_13_3_2653w_20201209_130.jpg,1,3,4,284,334,1746,1106
V006_77_0_00_01_03_13_0_c04_20201202_0076_S01_1.JPG,0,0,1,643,648,2586,3453
